position_x,position_z,health,armor,weapon_level,distance_to_enemy,num_enemies_nearby,num_allies_nearby,distance_to_nearest_ally,enemy_health_avg_nearby,enemy_weapon_level_max,action,result,alive,team_id,power_ratio,nearby_pressure,is_enemy_dominant,is_in_range_to_attack,total_survivability,victory
1.6469419238617462,3.8113086801625364,98,18,5,3.719883988702954,1,1,2.9327901461346184,50.31260262291391,1,0,hit,1,1,2.260653213255638,0,0,0,116,0
-9.847538407222737,-1.4354872999969928,44,75,3,0.07208423775728334,3,2,0.05721301224468178,49.90100706084324,4,2,hit,1,1,2.337871230283447,1,1,1,119,0
9.210457046245569,2.9047078136888445,36,1,5,1.693430891200991,3,0,3.114953426088249,40.9369331246069,2,0,miss,0,1,0.8822772015793852,3,0,0,37,0
4.596221611198693,1.3123551460044691,40,6,1,4.123768049986214,3,1,1.2091731444901437,99.3407122027674,4,0,hit,0,1,0.4584380456363884,2,1,0,46,0
8.174123371414904,-1.1496886576389045,37,97,5,2.5417465593119486,3,2,1.7477616723465457,61.90763683791502,3,0,miss,1,0,2.130107038438884,1,0,0,134,0
-3.1995531546799283,-2.8635169337506694,48,22,1,4.35451143229182,4,3,2.0708097130643055,45.39504682756803,3,0,hit,1,0,1.5087817512106887,1,1,0,70,0
-9.357255019696563,-5.452161177316539,36,40,3,1.8008136291756704,0,2,4.5371988366085585,81.38493270754289,4,0,miss,1,1,0.9224987810549209,-2,1,0,76,1
-4.044065824803827,-8.005398593293464,55,16,1,0.6824729282003439,2,4,4.807602865983301,72.68948398107585,4,0,hit,1,1,0.9635024723233706,-2,1,0,71,0
6.563323497386037,-1.1349753270383864,75,51,1,1.066168728457697,4,3,4.52243878384521,50.26315583223557,3,0,hit,1,0,2.457905643038231,1,1,0,126,1
3.4758788912662997,7.805709613572844,72,5,2,0.32213053579550455,1,3,0.7396789363425699,89.31190295749767,4,0,hit,1,1,0.8526007921263438,-2,1,1,77,0
9.716662973592193,-1.1822230682255679,21,73,4,1.94527873547501,3,2,3.71406982274235,97.40305981889635,5,0,hit,1,1,0.9552548485077612,1,1,0,94,0
-3.2756956192201603,5.653743709533309,52,32,5,2.640497260230987,0,1,1.5352316766345009,97.44064257906071,1,0,hit,1,1,0.8533060918668528,-1,0,0,84,0
-1.4545299066613637,-3.9295260376147993,96,46,2,2.337727337477385,0,2,3.0724110722202402,84.09501530274716,4,0,hit,1,1,1.668722891638234,-2,1,0,142,0
-8.668507173184175,9.925196277356573,35,38,1,2.636733024870571,4,1,2.3561134444840857,46.92949620729821,5,0,hit,0,1,1.5230704634213184,3,1,0,73,0
7.079792788443665,-7.149609129369163,88,6,2,1.0287084880226938,1,3,2.526182809331008,89.16450041865983,1,0,hit,1,0,1.0425389101423603,-2,0,0,94,0
0.11801705355632208,7.055756632221094,21,32,1,1.779117173741978,4,2,0.46021872490568716,85.15786170924687,4,1,miss,0,0,0.6151498998298816,2,1,0,53,0
6.374671785788895,-5.941617445651679,39,77,5,3.2289336858977875,0,3,3.0125652185701757,45.80368356013374,1,0,miss,1,1,2.4784374044184427,-3,0,0,116,0
7.056124733539761,3.1012737317678347,23,22,3,0.16450272831090684,3,4,1.0207585952046,33.33539735600978,4,0,miss,1,1,1.3106008220441805,-1,1,1,45,0
-7.873153588371182,8.581132048364143,73,73,3,0.3112878692626059,3,3,1.4848111930179102,46.638150399104234,2,2,miss,1,1,3.064770541610812,0,0,1,146,0
-4.7512965079125,9.57289894413628,48,51,4,3.79821423633739,3,2,4.417093867213381,76.24827705850407,5,0,hit,1,0,1.2815819817576286,1,1,0,99,0
-4.980208676618099,5.664838927987539,40,27,2,4.799205108428649,4,0,1.7736768920770434,51.64754163295548,2,0,miss,0,0,1.2726140275856754,4,0,0,67,1
-1.7055702975827316,-4.35851621461609,80,15,3,3.303501057323763,0,3,0.2832837399631899,28.169224200364084,3,0,hit,1,1,3.2568572735237242,-3,0,0,95,0
8.240229363303936,2.35488768203518,35,23,3,2.6861937548671655,4,0,0.5067751742358462,90.13280663843328,2,0,miss,0,1,0.6364338171885048,4,0,0,58,0
9.675563480809387,-1.5557792437227551,39,11,3,3.32735935202125,4,2,3.938393865119891,68.22804788748407,3,0,miss,0,1,0.7222506126601274,2,0,0,50,0
8.094371590458913,5.259245041331864,75,14,4,0.6542587024732999,1,1,3.7091539296658955,81.39771127704708,5,0,miss,1,1,1.0801270887337386,0,1,0,89,0
-6.587132072469726,-5.747825635193147,75,100,4,3.0377297221205195,0,4,3.5669814292759003,65.99649007878256,4,0,miss,1,0,2.612077137089031,-4,0,0,175,1
2.400125902926419,-8.061278776457904,48,17,2,3.4505453150224796,2,4,3.7109749877474973,56.078878499779364,3,0,miss,1,1,1.1387750023899166,-2,1,0,65,1
9.414827270671374,8.710963830334602,40,65,3,1.9939080480719267,3,1,2.9823318621750916,23.463773113250348,5,0,hit,0,0,4.292060734618598,2,1,0,105,0
1.5917349257486606,2.945030719840924,43,87,1,2.651860836698994,1,2,4.183228729183536,82.3225756210932,3,0,miss,1,0,1.5602014103737136,-1,1,0,130,0
-9.209603465806872,-3.808971990261849,28,44,5,2.8429657138243183,0,0,0.4425754467518339,30.577031291039162,4,0,miss,1,0,2.2801383491814176,0,0,0,72,0
-6.702187645508446,1.6504270949301354,24,38,1,1.7194649646139915,3,2,1.4029367522025349,52.81898375670653,5,0,hit,1,0,1.152009861060857,1,1,0,62,0
-6.183509829054024,-9.04294363098759,34,18,3,3.7231195512988724,3,3,1.0958908013589537,28.08912214009797,5,0,miss,1,0,1.7876098064960328,0,1,0,52,1
-4.5208883173262375,3.865458660204375,20,35,2,2.392402779522265,2,2,0.285024441661621,74.93574116861927,2,0,miss,1,1,0.7242966112343545,0,0,0,55,1
4.4349165015346355,-3.572522568595817,40,66,4,3.9170828957411175,1,3,3.9157936100674418,62.21268885068084,1,0,hit,1,1,1.676878518020173,-2,0,0,106,0
-4.394329369630647,2.9715821537869243,45,10,5,3.3149654072867225,1,0,4.098026393611611,46.12893009282979,5,0,miss,1,1,1.1670114278356536,1,0,0,55,1
5.168520941449762,-7.0476715595938195,33,42,2,2.853004424183646,1,0,2.88262716695019,35.50150677990928,3,0,miss,1,0,2.0547096987590825,1,1,0,75,0
-3.056520504195184,5.22321885016404,85,47,1,3.3208460762771708,2,1,4.988397472308504,73.78081682325488,4,0,miss,1,0,1.7651585741833118,1,1,0,132,0
-3.1211861330627144,-0.3711331589896467,92,31,4,3.849989608597278,4,2,1.0551997679727776,93.94620056521717,3,0,miss,0,1,1.2954704797851608,2,0,0,123,0
-8.700200153823152,-4.5175649650091065,75,59,1,2.7016471357170833,2,3,0.8220160909048524,90.52110071796025,5,0,hit,1,0,1.4641432297995036,-1,1,0,134,0
6.74690059090381,-7.075112442822968,20,50,4,1.8176221988384267,0,1,2.9075182922876968,52.90252388628538,3,0,miss,1,1,1.2986404894077763,-1,0,0,70,0
1.4113459961963812,8.734855080324856,73,24,2,3.7170230587618236,3,1,1.9354068514164475,79.14628353532044,1,0,miss,0,0,1.2102869368515652,2,0,0,97,0
1.9390807499060685,-0.6884343191860225,36,8,3,1.3089676718661751,2,1,0.3389544144483908,34.59748803932784,4,0,miss,1,1,1.2360422721791247,1,1,0,44,0
2.518504441812974,7.551309322106093,23,43,3,4.724318891215314,3,2,3.696493781875392,73.8827053676467,5,0,hit,1,1,0.8813784127585154,1,1,0,66,0
-9.151066508677921,-7.560020643247216,41,94,5,1.7850383957297489,4,4,3.5035265671614364,71.34665899369011,3,0,miss,1,0,1.8660156789240863,0,0,0,135,1
0.4354947656080821,2.0512983005573098,71,10,4,3.459642225634942,2,0,1.9950320032557178,29.43643131147395,3,0,miss,0,1,2.6612844052273816,2,0,0,81,0
1.3795492436829306,6.144617584309497,63,47,3,0.19288340088991607,0,2,4.818731206161926,22.74729874351843,3,2,killed,1,0,4.6321057897173805,-2,0,1,110,0
-6.108390162300914,-3.061898533566348,99,17,3,1.1977355505923644,3,3,2.4403302563579783,34.86296226042529,4,0,hit,1,1,3.234534814989496,0,1,0,116,1
-2.8122101286489,8.999881116182237,86,79,3,0.6931105468334997,2,4,3.612272039696868,45.34533671483479,1,0,miss,1,1,3.560228745671941,-2,0,0,165,0
-7.660959556779954,5.524745259400154,21,13,4,3.4449377789092046,2,1,1.7277645460143671,82.91229712987365,2,0,miss,0,1,0.4051849509896881,1,0,0,34,0
-2.777273058852141,-3.7274666430810566,82,13,2,0.8946781838292617,1,2,1.3976952557511697,20.459212801732598,3,0,miss,1,1,4.427003025587676,-1,1,0,95,0
3.640172909113401,-2.308218741718761,97,17,4,2.394909659421992,0,2,4.4270128599597065,63.938268660199846,3,0,hit,1,0,1.755513387591587,-2,0,0,114,1
8.916263784299161,3.3555068672638217,42,94,3,4.341329834403143,1,3,2.5493046246836704,74.02607660418349,2,0,hit,1,1,1.8127030781243942,-2,0,0,136,0
1.7340241246930947,-9.642220416762745,86,8,3,4.247297549442575,0,1,3.1612984994132325,33.428982456263924,5,0,hit,1,0,2.7302578610741914,-1,1,0,94,0
-4.11852992644409,-6.023287730257911,72,25,3,4.380886001369579,2,1,4.404608392099934,37.152238079777035,5,0,miss,1,1,2.5424458664042513,1,1,0,97,0
-7.188082522233561,-0.025805261399398205,69,87,1,4.26275695639668,2,3,4.250252883985167,48.430752574177404,4,0,hit,1,1,3.1559301017297137,-1,1,0,156,1
-1.4859775136285318,2.959257494121532,62,59,5,4.880863733374064,0,0,4.331683470380117,54.0496980859383,5,0,miss,1,1,2.1980138712315265,0,0,0,121,0
-0.29033797296566455,4.431743938028912,50,96,5,3.2887922060670487,3,4,4.134414915153222,99.99455079184513,4,0,miss,1,0,1.4456225494869854,-1,0,0,146,0
-2.2785417705438293,1.5337851865192835,36,20,4,0.40245060560118173,3,2,2.8430819775131773,68.7992366117221,3,0,miss,1,1,0.8023010382121479,1,0,1,56,0
8.03322216372355,0.5268617844832431,75,39,3,0.9979380716443714,4,2,1.5422248094431397,31.43748433277704,3,0,miss,0,0,3.5144525645229105,2,0,0,114,1
-9.339351039981898,-8.871649480516066,43,28,4,1.0142803325774747,3,2,1.2580894620153988,70.94303776172693,1,0,miss,1,1,0.9868918829247906,1,0,0,71,0
-1.866748086141941,-9.96081782984142,20,50,5,4.028663377681048,0,2,0.38588420248672317,64.99000097583334,2,0,miss,1,0,1.0607667671596972,-2,0,0,70,0
-4.636678177964164,-0.27977260498826695,41,51,5,4.131488907743504,4,3,3.489777809046715,25.59587734687069,3,0,miss,1,0,3.459182744758178,1,0,0,92,0
-2.2772402116139716,-1.8254939165646498,59,8,3,2.9462459013942484,1,4,1.3863811769603018,48.709687709809934,2,0,miss,1,0,1.347825807941616,-3,0,0,67,0
5.943681197166038,9.693425991433248,65,93,4,2.5338093184174646,0,4,0.6164872448493586,53.55708337406361,3,0,miss,1,0,2.896049242894701,-4,0,0,158,0
5.339454154801093,-3.485136042490627,100,21,5,4.496679562477359,2,1,4.788364490976222,27.593961581331648,5,0,miss,1,0,4.231662676605056,1,0,0,121,0
9.045535897222678,6.721624740633661,28,30,4,0.6956566451451829,3,4,0.4697183055418741,80.34425940861108,1,0,miss,1,0,0.7130189692754169,-1,0,0,58,0
8.56827350997781,9.922568515319885,54,29,3,1.349525291459868,1,1,1.0161410680070393,68.36588677826566,1,0,hit,1,0,1.1965535777740004,0,0,0,83,0
-6.9282775899238995,-4.7090363797164825,71,80,3,2.4130581007958445,0,4,4.673801869059613,86.1201181959242,1,0,miss,1,1,1.7332391544788368,-4,0,0,151,0
7.503709839484397,-7.990632022897975,51,89,3,4.698619763447143,1,1,1.991272621601552,40.1094267691732,5,0,miss,1,0,3.4055449322144784,0,1,0,140,0
1.6131008558317657,1.3591491335354373,39,42,1,3.610634645482465,0,3,4.257594296285957,25.62871015652922,4,0,miss,1,1,3.041829646417899,-3,1,0,81,0
-0.6592427318680691,-0.64090902882349,81,55,4,0.8854809307215322,3,3,2.824106052093553,40.915544290223565,4,0,miss,1,0,3.2446196823387266,0,0,0,136,0
-2.8469274273572776,-8.73038548512386,48,36,5,3.5020571382687082,0,3,4.148745539828159,95.29771300521065,2,0,hit,1,1,0.872294859125624,-3,0,0,84,0
-5.627047866134481,8.50750566265231,75,20,1,3.2008673324035186,0,3,1.2626046107508788,93.97445128482295,1,0,miss,1,0,1.0002690061888373,-3,0,0,95,0
